er_db,xtalk_db,wdm_channels_n,duty_cycle,margin_db,effective_wdm_channels,loss_path_db,pp_crosstalk_db,p_laser_dbm,p_laser_mw,laser_limit_mw,boundary_status,evidence_label,promotion_decision,claim_boundary
6.0,-25.0,25,0.25,1.0,7.0,5.3,0.10189517870128789,-10.931438154632046,0.08069677607696618,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,25,0.25,3.0,7.0,5.3,0.10189517870128789,-8.931438154632046,0.12789577105794253,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,25,0.25,6.0,7.0,5.3,0.10189517870128789,-5.931438154632046,0.2551856122358002,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,1.0,1.0,32.0,5.3,0.5024623088375266,-10.530871024495807,0.08849381081348298,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,1.0,3.0,32.0,5.3,0.5024623088375266,-8.530871024495807,0.14025323833323083,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,1.0,6.0,32.0,5.3,0.5024623088375266,-5.5308710244958075,0.2798420009986442,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.75,1.0,24.0,5.3,0.3782552108519509,-10.655078122481383,0.08599875969779759,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.75,3.0,24.0,5.3,0.3782552108519509,-8.655078122481383,0.13629884880513857,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.75,6.0,24.0,5.3,0.3782552108519509,-5.655078122481383,0.2719519565945341,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.5,1.0,16.0,5.3,0.2503909721191732,-10.78294236121416,0.08350370858211226,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.5,3.0,16.0,5.3,0.2503909721191732,-8.78294236121416,0.13234445927704636,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.5,6.0,16.0,5.3,0.2503909721191732,-5.782942361214159,0.2640619121904241,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.25,1.0,8.0,5.3,0.11864768125290628,-10.914685652080427,0.08100865746642684,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.25,3.0,8.0,5.3,0.11864768125290628,-8.914685652080427,0.12839006974895403,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-25.0,32,0.25,6.0,8.0,5.3,0.11864768125290628,-5.914685652080427,0.25617186778631396,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,1.0,1.0,8.0,5.3,0.36462492384376144,-10.668708409489572,0.08572927659379848,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,1.0,3.0,8.0,5.3,0.36462492384376144,-8.668708409489572,0.13587174686812706,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,1.0,6.0,8.0,5.3,0.36462492384376144,-5.668708409489572,0.27109977619496484,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.75,1.0,6.0,5.3,0.26353230803489885,-10.769801025298435,0.08375676549277092,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.75,3.0,6.0,5.3,0.26353230803489885,-8.769801025298435,0.13274552745205456,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.75,6.0,6.0,5.3,0.26353230803489885,-5.769801025298435,0.26486214840575134,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.5,1.0,4.0,5.3,0.16003032004571366,-10.87330301328762,0.0817842543917434,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.5,3.0,4.0,5.3,0.16003032004571366,-8.87330301328762,0.12961930803598207,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.5,6.0,4.0,5.3,0.16003032004571366,-5.87330301328762,0.2586245206165379,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.25,1.0,2.0,5.3,0.054001303373857154,-10.979332029959476,0.0798117432907159,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.25,3.0,2.0,5.3,0.054001303373857154,-8.979332029959476,0.1264930886199096,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,8,0.25,6.0,2.0,5.3,0.054001303373857154,-5.979332029959476,0.2523868928273244,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,1.0,1.0,16.0,5.3,0.7469882028571694,-10.286345130476164,0.09361932099790853,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,1.0,3.0,16.0,5.3,0.7469882028571694,-8.286345130476164,0.14837662453241704,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,1.0,6.0,16.0,5.3,0.7469882028571694,-5.286345130476164,0.2960502873518186,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.75,1.0,12.0,5.3,0.5600132274844503,-10.473320105848883,0.08967429879585352,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.75,3.0,12.0,5.3,0.5600132274844503,-8.473320105848883,0.14212418570027205,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.75,6.0,12.0,5.3,0.5600132274844503,-5.473320105848883,0.2835750317733918,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.5,1.0,8.0,5.3,0.36462492384376144,-10.668708409489572,0.08572927659379848,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.5,3.0,8.0,5.3,0.36462492384376144,-8.668708409489572,0.13587174686812706,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.5,6.0,8.0,5.3,0.36462492384376144,-5.668708409489572,0.27109977619496484,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.25,1.0,4.0,5.3,0.16003032004571366,-10.87330301328762,0.0817842543917434,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.25,3.0,4.0,5.3,0.16003032004571366,-8.87330301328762,0.12961930803598207,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,16,0.25,6.0,4.0,5.3,0.16003032004571366,-5.87330301328762,0.2586245206165379,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,1.0,1.0,25.0,5.3,1.1403864421996492,-9.892946891133684,0.10249562095253234,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,1.0,3.0,25.0,5.3,1.1403864421996492,-7.892946891133684,0.1624446119047432,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,1.0,6.0,25.0,5.3,1.1403864421996492,-4.892946891133684,0.32411961240327913,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.75,1.0,19.0,5.3,0.8821193498252334,-10.1512139835081,0.09657808764944979,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.75,3.0,19.0,5.3,0.8821193498252334,-8.1512139835081,0.15306595365652573,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.75,6.0,19.0,5.3,0.8821193498252334,-5.1512139835081,0.30540672903563876,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.5,1.0,13.0,5.3,0.6075170356926423,-10.425816297640692,0.09066055434636724,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.5,3.0,13.0,5.3,0.6075170356926423,-8.425816297640692,0.14368729540830827,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.5,6.0,13.0,5.3,0.6075170356926423,-5.425816297640692,0.2866938456679983,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.25,1.0,7.0,5.3,0.31437275639812384,-10.71896057693521,0.08474302104328468,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.25,3.0,7.0,5.3,0.31437275639812384,-8.71896057693521,0.13430863716009078,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,25,0.25,6.0,7.0,5.3,0.31437275639812384,-5.71896057693521,0.267980962300358,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,1.0,1.0,32.0,5.3,1.423483123816323,-9.60985020951701,0.1093994098061287,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,1.0,3.0,32.0,5.3,1.423483123816323,-7.60985020951701,0.17338637986099698,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,1.0,6.0,32.0,5.3,1.423483123816323,-4.60985020951701,0.34595130966552634,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.75,1.0,24.0,5.3,1.0983944607303056,-9.934938872603027,0.10150936540201862,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.75,3.0,24.0,5.3,1.0983944607303056,-7.934938872603027,0.16088150219670702,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.75,6.0,24.0,5.3,1.0983944607303056,-4.934938872603027,0.3210007985086725,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.5,1.0,16.0,5.3,0.7469882028571694,-10.286345130476164,0.09361932099790853,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.5,3.0,16.0,5.3,0.7469882028571694,-8.286345130476164,0.14837662453241704,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.5,6.0,16.0,5.3,0.7469882028571694,-5.286345130476164,0.2960502873518186,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.25,1.0,8.0,5.3,0.36462492384376144,-10.668708409489572,0.08572927659379848,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.25,3.0,8.0,5.3,0.36462492384376144,-8.668708409489572,0.13587174686812706,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-20.0,32,0.25,6.0,8.0,5.3,0.36462492384376144,-5.668708409489572,0.27109977619496484,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,1.0,1.0,8.0,5.3,1.0617811400405495,-9.971552193292784,0.10065718500244926,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,1.0,3.0,8.0,5.3,1.0617811400405495,-7.9715521932927835,0.15953088728268072,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,1.0,6.0,8.0,5.3,1.0617811400405495,-4.9715521932927835,0.3183059674686809,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.75,1.0,6.0,5.3,0.7839529278062134,-10.24938040552712,0.09441955721323579,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.75,3.0,6.0,5.3,0.7839529278062134,-8.24938040552712,0.14964491346245,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.75,6.0,6.0,5.3,0.7839529278062134,-5.24938040552712,0.2985808564584057,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.5,1.0,4.0,5.3,0.4871293030763598,-10.546204030256973,0.08818192942402232,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.5,3.0,4.0,5.3,0.4871293030763598,-8.546204030256973,0.13975893964221936,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.5,6.0,4.0,5.3,0.4871293030763598,-5.546204030256973,0.27885574544813047,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.25,1.0,2.0,5.3,0.168520916717797,-10.864812416615536,0.0819443016348089,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.25,3.0,2.0,5.3,0.168520916717797,-8.864812416615536,0.1298729658219887,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,8,0.25,6.0,2.0,5.3,0.168520916717797,-5.8648124166155355,0.25913063443785533,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,1.0,1.0,16.0,5.3,2.0234958338035725,-9.00983749952976,0.1256076961593031,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,1.0,3.0,16.0,5.3,2.0234958338035725,-7.009837499529761,0.1990747825636034,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,1.0,6.0,16.0,5.3,2.0234958338035725,-4.009837499529761,0.39720641150978164,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.75,1.0,12.0,5.3,1.5692048949754676,-9.464128438357866,0.11313244058087614,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.75,3.0,12.0,5.3,1.5692048949754676,-7.464128438357866,0.179302834923142,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.75,6.0,12.0,5.3,1.5692048949754676,-4.464128438357866,0.3577561894892312,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.5,1.0,8.0,5.3,1.0617811400405495,-9.971552193292784,0.10065718500244926,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.5,3.0,8.0,5.3,1.0617811400405495,-7.9715521932927835,0.15953088728268072,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.5,6.0,8.0,5.3,1.0617811400405495,-4.9715521932927835,0.3183059674686809,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.25,1.0,4.0,5.3,0.4871293030763598,-10.546204030256973,0.08818192942402232,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.25,3.0,4.0,5.3,0.4871293030763598,-8.546204030256973,0.13975893964221936,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,16,0.25,6.0,4.0,5.3,0.4871293030763598,-5.546204030256973,0.27885574544813047,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,1.0,1.0,25.0,5.3,2.8994226714775966,-8.133910661855737,0.15367702121076363,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,1.0,3.0,25.0,5.3,2.8994226714775966,-6.133910661855737,0.2435616647546414,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,1.0,6.0,25.0,5.3,2.8994226714775966,-3.1339106618557366,0.48596941105602,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.75,1.0,19.0,5.3,2.335517180810257,-8.697816152523076,0.13496413784312325,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.75,3.0,19.0,5.3,2.335517180810257,-6.697816152523076,0.2139037432939494,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.75,6.0,19.0,5.3,2.335517180810257,-3.6978161525230764,0.4267940780251944,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.5,1.0,13.0,5.3,1.6873098142298364,-9.346023519103497,0.11625125447548287,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.5,3.0,13.0,5.3,1.6873098142298364,-7.346023519103497,0.18424582183325733,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.5,6.0,13.0,5.3,1.6873098142298364,-4.346023519103497,0.3676187449943688,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.25,1.0,7.0,5.3,0.9250883192553729,-10.10824501407796,0.0975383711078425,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.25,3.0,7.0,5.3,0.9250883192553729,-8.10824501407796,0.15458790037256534,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,25,0.25,6.0,7.0,5.3,0.9250883192553729,-5.10824501407796,0.3084434119635433,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,1.0,1.0,32.0,5.3,3.4763202844100216,-7.557013048923311,0.17550871847301075,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,1.0,3.0,32.0,5.3,3.4763202844100216,-5.557013048923311,0.2781625731254488,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,1.0,6.0,32.0,5.3,3.4763202844100216,-2.557013048923311,0.5550072995919832,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.75,1.0,24.0,5.3,2.810377683396293,-8.22295564993704,0.1505582073161569,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.75,3.0,24.0,5.3,2.810377683396293,-6.22295564993704,0.23861867784452612,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.75,6.0,24.0,5.3,2.810377683396293,-3.22295564993704,0.4761068555508825,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.5,1.0,16.0,5.3,2.0234958338035725,-9.00983749952976,0.1256076961593031,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.5,3.0,16.0,5.3,2.0234958338035725,-7.009837499529761,0.1990747825636034,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.5,6.0,16.0,5.3,2.0234958338035725,-4.009837499529761,0.39720641150978164,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.25,1.0,8.0,5.3,1.0617811400405495,-9.971552193292784,0.10065718500244926,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.25,3.0,8.0,5.3,1.0617811400405495,-7.9715521932927835,0.15953088728268072,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
6.0,-15.0,32,0.25,6.0,8.0,5.3,1.0617811400405495,-4.9715521932927835,0.3183059674686809,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,1.0,1.0,8.0,5.3,0.033312585613267394,-11.666687414386733,0.06812888143025002,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,1.0,3.0,8.0,5.3,0.033312585613267394,-9.666687414386733,0.10797700038879361,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,1.0,6.0,8.0,5.3,0.033312585613267394,-6.6666874143867325,0.21544243975913993,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.75,1.0,6.0,5.3,0.02382074932760771,-11.67617925067239,0.06798014317566378,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.75,3.0,6.0,5.3,0.02382074932760771,-9.67617925067239,0.10774126614164137,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.75,6.0,6.0,5.3,0.02382074932760771,-6.676179250672391,0.21497208809944954,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.5,1.0,4.0,5.3,0.014308122463983271,-11.685691877536016,0.06783140492107756,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.5,3.0,4.0,5.3,0.014308122463983271,-9.685691877536016,0.10750553189448908,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.5,6.0,4.0,5.3,0.014308122463983271,-6.685691877536016,0.21450173643975903,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.25,1.0,2.0,5.3,0.004774613744552316,-11.695225386255448,0.0676826666664913,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.25,3.0,2.0,5.3,0.004774613744552316,-9.695225386255448,0.10726979764733678,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,8,0.25,6.0,2.0,5.3,0.004774613744552316,-6.695225386255448,0.21403138478006847,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,1.0,1.0,16.0,5.3,0.0710738297405739,-11.628926170259426,0.06872383444859495,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,1.0,3.0,16.0,5.3,0.0710738297405739,-9.628926170259426,0.10891993737740267,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,1.0,6.0,16.0,5.3,0.0710738297405739,-6.628926170259426,0.2173238463979019,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.75,1.0,12.0,5.3,0.05223424858135984,-11.647765751418639,0.06842635793942249,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.75,3.0,12.0,5.3,0.05223424858135984,-9.647765751418639,0.10844846888309818,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.75,6.0,12.0,5.3,0.05223424858135984,-6.647765751418639,0.21638314307852094,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.5,1.0,8.0,5.3,0.033312585613267394,-11.666687414386733,0.06812888143025002,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.5,3.0,8.0,5.3,0.033312585613267394,-9.666687414386733,0.10797700038879361,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.5,6.0,8.0,5.3,0.033312585613267394,-6.6666874143867325,0.21544243975913993,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.25,1.0,4.0,5.3,0.014308122463983271,-11.685691877536016,0.06783140492107756,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.25,3.0,4.0,5.3,0.014308122463983271,-9.685691877536016,0.10750553189448908,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,16,0.25,6.0,4.0,5.3,0.014308122463983271,-6.685691877536016,0.21450173643975903,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,1.0,1.0,25.0,5.3,0.11316643366872081,-11.58683356633128,0.06939315659423302,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,1.0,3.0,25.0,5.3,0.11316643366872081,-9.58683356633128,0.10998074148958793,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
